440.39226,440.39226,10,T-Mobile
382.1694941,382.1694941,10,T-Mobile
62.54408021,62.54408021,10,T-Mobile
133.4847577,133.4847577,10,T-Mobile
251.66172,251.66172,10,T-Mobile
387.9824627,387.9824627,10,T-Mobile
377.4820501,377.4820501,10,T-Mobile
398.4417807,398.4417807,10,T-Mobile
345.9857832,345.9857832,10,T-Mobile
419.4988112,419.4988112,10,T-Mobile
429.9226176,429.9226176,10,T-Mobile
408.9392776,408.9392776,10,T-Mobile
450.8962802,450.8962802,10,T-Mobile
440.3908953,440.3908953,10,T-Mobile
471.8691002,471.8691002,10,T-Mobile
471.8559375,471.8559375,10,T-Mobile
461.373,461.373,10,T-Mobile
440.4036,440.4036,10,T-Mobile
450.8728455,450.8728455,10,T-Mobile
461.3891705,461.3891705,10,T-Mobile
450.884455,450.884455,10,T-Mobile
450.88811,450.88811,10,T-Mobile
440.402865,440.402865,10,T-Mobile
471.863925,471.863925,10,T-Mobile
461.3660701,461.3660701,10,T-Mobile
450.8803701,450.8803701,10,T-Mobile
471.8761881,471.8761881,10,T-Mobile
471.8507627,471.8507627,10,T-Mobile
429.9041678,429.9041678,10,T-Mobile
461.3867504,461.3867504,10,T-Mobile
471.8521126,471.8521126,10,T-Mobile
471.8643751,471.8643751,10,T-Mobile
450.8935926,450.8935926,10,T-Mobile
450.8795101,450.8795101,10,T-Mobile
471.8710128,471.8710128,10,T-Mobile
461.37256,461.37256,10,T-Mobile
471.8611125,471.8611125,10,T-Mobile
471.8601,471.8601,10,T-Mobile
471.8454754,471.8454754,10,T-Mobile
450.8810151,450.8810151,10,T-Mobile
471.8940776,471.8940776,10,T-Mobile
461.3444018,461.3444018,10,T-Mobile
471.8723629,471.8723629,10,T-Mobile
461.3656301,461.3656301,10,T-Mobile
461.3812501,461.3812501,10,T-Mobile
461.37069,461.37069,10,T-Mobile
471.8464878,471.8464878,10,T-Mobile
450.8984303,450.8984303,10,T-Mobile
471.8460379,471.8460379,10,T-Mobile
461.3808101,461.3808101,10,T-Mobile
471.8847389,471.8847389,10,T-Mobile
450.8591943,450.8591943,10,T-Mobile
492.8435278,492.8435278,10,T-Mobile
429.91575,429.91575,10,T-Mobile
471.8592,471.8592,10,T-Mobile
461.3642002,461.3642002,10,T-Mobile
450.891335,450.891335,10,T-Mobile
482.3546202,482.3546202,10,T-Mobile
461.37245,461.37245,10,T-Mobile
419.4216002,419.4216002,10,T-Mobile
377.4923101,377.4923101,10,T-Mobile
55.15986418,55.15986418,10,T-Mobile
60.56806521,60.56806521,10,T-Mobile
87.66950819,87.66950819,10,T-Mobile
102.4350341,102.4350341,10,T-Mobile
133.1356671,133.1356671,10,T-Mobile
104.859475,104.859475,10,T-Mobile
125.82939,125.82939,10,T-Mobile
136.3113376,136.3113376,10,T-Mobile
157.288575,157.288575,10,T-Mobile
146.801095,146.801095,10,T-Mobile
167.77232,167.77232,10,T-Mobile
157.2837375,157.2837375,10,T-Mobile
167.7766801,167.7766801,10,T-Mobile
146.7968251,146.7968251,10,T-Mobile
178.2602575,178.2602575,10,T-Mobile
157.287,157.287,10,T-Mobile
167.77336,167.77336,10,T-Mobile
167.77416,167.77416,10,T-Mobile
146.79875,146.79875,10,T-Mobile
178.2523952,178.2523952,10,T-Mobile
146.8047351,146.8047351,10,T-Mobile
178.2518427,178.2518427,10,T-Mobile
209.7211002,209.7211002,10,T-Mobile
188.74404,188.74404,10,T-Mobile
220.197915,220.197915,10,T-Mobile
220.1921404,220.1921404,10,T-Mobile
262.1591884,262.1591884,10,T-Mobile
293.60303,293.60303,10,T-Mobile
304.08675,304.08675,10,T-Mobile
325.036784,325.036784,10,T-Mobile
356.5311407,356.5311407,10,T-Mobile
346.0390727,346.0390727,10,T-Mobile
471.8507627,471.8507627,10,T-Mobile
471.8577375,471.8577375,10,T-Mobile
471.8497502,471.8497502,10,T-Mobile
440.4155704,440.4155704,10,T-Mobile
471.863025,471.863025,10,T-Mobile
450.8862825,450.8862825,10,T-Mobile
471.8550375,471.8550375,10,T-Mobile
471.863925,471.863925,10,T-Mobile
450.8903675,450.8903675,10,T-Mobile
429.912265,429.912265,10,T-Mobile
450.8786502,450.8786502,10,T-Mobile
461.3849903,461.3849903,10,T-Mobile
461.37531,461.37531,10,T-Mobile
461.3614503,461.3614503,10,T-Mobile
541.4850197,541.4850197,10,T-Mobile
59.09930494,59.09930494,10,T-Mobile
131.7179544,131.7179544,10,T-Mobile
251.66004,251.66004,10,T-Mobile
398.4604,398.4604,10,T-Mobile
471.8597625,471.8597625,10,T-Mobile
408.9429825,408.9429825,10,T-Mobile
450.8682233,450.8682233,10,T-Mobile
450.9034831,450.9034831,10,T-Mobile
471.8521126,471.8521126,10,T-Mobile
461.3808101,461.3808101,10,T-Mobile
461.3647502,461.3647502,10,T-Mobile
471.8624625,471.8624625,10,T-Mobile
